event_ts,account_id,action,instance_id,region
2025-09-04 16:23:00,A100244,RUN_INSTANCES,i-51346814,eu-west-1
2025-09-04 16:54:00,A100174,RUN_INSTANCES,i-33857604,ap-south-1
2025-09-04 17:09:00,A100260,ALLOCATE_ADDRESS,,eu-west-1
2025-09-04 17:42:00,A100193,RUN_INSTANCES,i-56662515,eu-west-1
2025-09-04 18:52:00,A100038,CREATE_KEY_PAIR,,us-east-1
2025-09-04 20:16:00,A100219,TERMINATE_INSTANCES,i-10351464,eu-central-1
2025-09-04 20:31:00,A100005,ALLOCATE_ADDRESS,,eu-north-1
2025-09-04 21:12:00,A100105,RUN_INSTANCES,i-29978842,us-east-1
2025-09-04 21:28:00,A100045,RUN_INSTANCES,i-39469970,eu-west-1
2025-09-04 23:18:00,A100078,TERMINATE_INSTANCES,i-82695635,eu-central-1
2025-09-04 23:21:00,A100189,RUN_INSTANCES,i-49101324,eu-central-1
2025-09-04 23:41:00,A100185,CREATE_KEY_PAIR,,us-west-2
2025-09-04 23:49:00,A100258,RUN_INSTANCES,i-76863979,eu-north-1
2025-09-05 01:32:00,A100100,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-05 01:54:00,A100074,RUN_INSTANCES,i-79935702,eu-west-1
2025-09-05 03:04:00,A100127,TERMINATE_INSTANCES,i-54828921,eu-west-1
2025-09-05 04:07:00,A100283,RUN_INSTANCES,i-13642586,eu-central-1
2025-09-05 06:49:00,A100228,RUN_INSTANCES,i-21073706,eu-west-1
2025-09-05 07:09:00,A100181,RUN_INSTANCES,i-19624707,us-east-1
2025-09-05 08:04:00,A100280,RUN_INSTANCES,i-84295003,eu-central-1
2025-09-05 10:18:00,A100068,RUN_INSTANCES,i-97871197,eu-central-1
2025-09-05 10:47:00,A100070,TERMINATE_INSTANCES,i-72294218,eu-north-1
2025-09-05 11:02:00,A100238,RUN_INSTANCES,i-13144434,eu-north-1
2025-09-05 13:09:00,A100298,CREATE_KEY_PAIR,,eu-central-1
2025-09-05 14:20:00,A100073,ALLOCATE_ADDRESS,,eu-north-1
2025-09-05 14:46:00,A100010,RUN_INSTANCES,i-35445583,eu-west-1
2025-09-05 15:11:00,A100178,CREATE_KEY_PAIR,,eu-west-1
2025-09-05 15:44:00,A100008,CREATE_SECURITY_GROUP,,us-east-1
2025-09-05 16:17:00,A100008,CREATE_KEY_PAIR,,us-east-1
2025-09-05 16:20:00,A100109,RUN_INSTANCES,i-63879565,eu-central-1
2025-09-05 16:26:00,A100019,TERMINATE_INSTANCES,i-75023131,eu-central-1
2025-09-05 17:31:00,A100013,CREATE_SECURITY_GROUP,,us-east-1
2025-09-05 18:26:00,A100262,TERMINATE_INSTANCES,i-52420317,eu-central-1
2025-09-05 18:47:00,A100244,RUN_INSTANCES,i-69229663,eu-central-1
2025-09-05 19:50:00,A100061,TERMINATE_INSTANCES,i-61388910,eu-west-1
2025-09-05 20:22:00,A100086,ALLOCATE_ADDRESS,,eu-central-1
2025-09-05 21:08:00,A100098,RUN_INSTANCES,i-77100182,eu-west-1
2025-09-05 21:34:00,A100243,TERMINATE_INSTANCES,i-90117418,us-west-2
2025-09-05 21:45:00,A100090,RUN_INSTANCES,i-65092689,us-east-1
2025-09-05 21:52:00,A100233,RUN_INSTANCES,i-64388203,eu-central-1
2025-09-05 21:52:00,A100003,RUN_INSTANCES,i-40983894,eu-west-1
2025-09-05 22:09:00,A100286,ALLOCATE_ADDRESS,,eu-west-1
2025-09-05 22:13:00,A100258,TERMINATE_INSTANCES,i-70283823,eu-west-1
2025-09-05 22:48:00,A100046,RUN_INSTANCES,i-68774493,eu-central-1
2025-09-05 23:37:00,A100038,RUN_INSTANCES,i-62640645,eu-west-1
2025-09-06 00:00:00,A100232,RUN_INSTANCES,i-20023472,us-west-2
2025-09-06 00:02:00,A100160,RUN_INSTANCES,i-91070710,us-west-2
2025-09-06 00:05:00,A100232,RUN_INSTANCES,i-85155186,us-west-2
2025-09-06 00:10:00,A100232,RUN_INSTANCES,i-14279168,us-west-2
2025-09-06 00:15:00,A100232,RUN_INSTANCES,i-37255647,ap-south-1
2025-09-06 00:58:00,A100092,RUN_INSTANCES,i-63033615,us-east-1
2025-09-06 01:35:00,A100055,RUN_INSTANCES,i-90226929,eu-west-1
2025-09-06 01:43:00,A100037,RUN_INSTANCES,i-57783814,us-east-1
2025-09-06 02:44:00,A100210,RUN_INSTANCES,i-10835538,eu-central-1
2025-09-06 02:50:00,A100201,RUN_INSTANCES,i-20211599,eu-central-1
2025-09-06 03:00:00,A100127,ALLOCATE_ADDRESS,,eu-central-1
2025-09-06 05:11:00,A100176,RUN_INSTANCES,i-46209753,eu-central-1
2025-09-06 06:07:00,A100142,CREATE_SECURITY_GROUP,,eu-north-1
2025-09-06 06:20:00,A100148,CREATE_KEY_PAIR,,eu-central-1
2025-09-06 06:44:00,A100031,RUN_INSTANCES,i-47515868,eu-central-1
2025-09-06 07:17:00,A100226,RUN_INSTANCES,i-77310507,us-east-1
2025-09-06 07:36:00,A100253,ALLOCATE_ADDRESS,,eu-west-1
2025-09-06 08:14:00,A100201,CREATE_SECURITY_GROUP,,us-east-1
2025-09-06 08:41:00,A100039,RUN_INSTANCES,i-64159736,us-west-2
2025-09-06 09:24:00,A100220,TERMINATE_INSTANCES,i-29705447,us-west-2
2025-09-06 09:38:00,A100035,TERMINATE_INSTANCES,i-43702247,us-east-1
2025-09-06 10:42:00,A100255,TERMINATE_INSTANCES,i-10103061,ap-south-1
2025-09-06 11:25:00,A100130,RUN_INSTANCES,i-24226778,eu-north-1
2025-09-06 12:17:00,A100165,TERMINATE_INSTANCES,i-80139609,eu-west-1
2025-09-06 13:12:00,A100164,RUN_INSTANCES,i-97225369,eu-north-1
2025-09-06 13:26:00,A100057,TERMINATE_INSTANCES,i-17770092,eu-north-1
2025-09-06 13:36:00,A100124,ALLOCATE_ADDRESS,,us-east-1
2025-09-06 13:43:00,A100165,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-06 14:19:00,A100133,TERMINATE_INSTANCES,i-47088414,eu-central-1
2025-09-06 14:28:00,A100170,CREATE_KEY_PAIR,,eu-central-1
2025-09-06 15:24:00,A100024,CREATE_KEY_PAIR,,eu-north-1
2025-09-06 15:48:00,A100127,RUN_INSTANCES,i-32763623,eu-west-1
2025-09-06 15:57:00,A100234,CREATE_SECURITY_GROUP,,us-east-1
2025-09-06 16:06:00,A100183,CREATE_KEY_PAIR,,eu-north-1
2025-09-06 17:35:00,A100081,TERMINATE_INSTANCES,i-87906998,us-west-2
2025-09-06 18:59:00,A100116,RUN_INSTANCES,i-59086858,eu-west-1
2025-09-06 19:27:00,A100039,TERMINATE_INSTANCES,i-66003087,eu-north-1
2025-09-06 21:11:00,A100111,RUN_INSTANCES,i-91532792,us-east-1
2025-09-06 23:00:00,A100114,RUN_INSTANCES,i-75519266,eu-west-1
2025-09-06 23:08:00,A100242,TERMINATE_INSTANCES,i-85577443,eu-central-1
2025-09-07 00:33:00,A100180,RUN_INSTANCES,i-39464676,eu-central-1
2025-09-07 00:41:00,A100037,TERMINATE_INSTANCES,i-96243262,eu-central-1
2025-09-07 00:56:00,A100243,RUN_INSTANCES,i-71816381,eu-central-1
2025-09-07 01:04:00,A100122,RUN_INSTANCES,i-67775501,us-east-1
2025-09-07 01:13:00,A100179,RUN_INSTANCES,i-62105063,eu-central-1
2025-09-07 01:53:00,A100139,CREATE_SECURITY_GROUP,,us-east-1
2025-09-07 04:31:00,A100150,ALLOCATE_ADDRESS,,eu-west-1
2025-09-07 05:55:00,A100180,TERMINATE_INSTANCES,i-32262551,us-east-1
2025-09-07 05:57:00,A100100,CREATE_KEY_PAIR,,us-east-1
2025-09-07 06:08:00,A100262,RUN_INSTANCES,i-49860763,eu-west-1
2025-09-07 06:27:00,A100066,CREATE_KEY_PAIR,,eu-north-1
2025-09-07 07:21:00,A100244,RUN_INSTANCES,i-23600458,us-west-2
2025-09-07 07:28:00,A100093,CREATE_SECURITY_GROUP,,eu-west-1
2025-09-07 07:28:00,A100099,RUN_INSTANCES,i-87310144,eu-west-1
2025-09-07 08:08:00,A100042,RUN_INSTANCES,i-84534539,eu-north-1
2025-09-07 08:26:00,A100205,TERMINATE_INSTANCES,i-67503819,eu-west-1
2025-09-07 08:50:00,A100031,RUN_INSTANCES,i-24697860,eu-west-1
2025-09-07 08:52:00,A100161,ALLOCATE_ADDRESS,,eu-west-1
2025-09-07 09:39:00,A100215,RUN_INSTANCES,i-69573903,eu-north-1
2025-09-07 12:10:00,A100187,RUN_INSTANCES,i-59642233,eu-central-1
2025-09-07 14:11:00,A100094,RUN_INSTANCES,i-16769049,us-east-1
2025-09-07 14:22:00,A100143,TERMINATE_INSTANCES,i-10061278,us-west-2
2025-09-07 16:40:00,A100229,TERMINATE_INSTANCES,i-13306654,eu-west-1
2025-09-07 18:34:00,A100192,RUN_INSTANCES,i-18214000,us-west-2
2025-09-07 19:21:00,A100148,RUN_INSTANCES,i-27974292,us-west-2
2025-09-07 19:46:00,A100015,TERMINATE_INSTANCES,i-74994594,eu-north-1
2025-09-07 20:14:00,A100000,RUN_INSTANCES,i-76985754,eu-north-1
2025-09-07 20:15:00,A100257,CREATE_KEY_PAIR,,eu-central-1
2025-09-07 20:52:00,A100150,TERMINATE_INSTANCES,i-19228001,us-east-1
2025-09-07 20:53:00,A100137,TERMINATE_INSTANCES,i-31254303,us-east-1
2025-09-07 22:02:00,A100046,TERMINATE_INSTANCES,i-35935368,eu-north-1
2025-09-07 22:52:00,A100086,TERMINATE_INSTANCES,i-64456666,eu-west-1
2025-09-08 00:03:00,A100060,TERMINATE_INSTANCES,i-16407591,eu-west-1
2025-09-08 00:47:00,A100005,TERMINATE_INSTANCES,i-32072332,us-east-1
2025-09-08 02:36:00,A100217,RUN_INSTANCES,i-45242009,eu-north-1
2025-09-08 03:59:00,A100111,RUN_INSTANCES,i-32496830,eu-west-1
2025-09-08 04:42:00,A100073,RUN_INSTANCES,i-33137752,us-west-2
2025-09-08 05:12:00,A100126,RUN_INSTANCES,i-50141456,eu-central-1
2025-09-08 05:42:00,A100167,TERMINATE_INSTANCES,i-32786096,eu-central-1
2025-09-08 05:48:00,A100031,TERMINATE_INSTANCES,i-94175460,eu-west-1
2025-09-08 06:03:00,A100056,TERMINATE_INSTANCES,i-47340834,eu-north-1
2025-09-08 07:23:00,A100146,RUN_INSTANCES,i-95500478,ap-northeast-1
2025-09-08 07:33:00,A100022,RUN_INSTANCES,i-56453937,us-east-1
2025-09-08 08:13:00,A100087,RUN_INSTANCES,i-64447102,eu-west-1
2025-09-08 09:25:00,A100294,CREATE_KEY_PAIR,,eu-west-1
2025-09-08 10:19:00,A100283,RUN_INSTANCES,i-84093297,eu-west-1
2025-09-08 11:28:00,A100178,RUN_INSTANCES,i-47825609,ap-northeast-1
2025-09-08 11:49:00,A100104,RUN_INSTANCES,i-87784962,eu-central-1
2025-09-08 12:07:00,A100253,CREATE_SECURITY_GROUP,,us-east-1
2025-09-08 13:22:00,A100050,RUN_INSTANCES,i-71860575,us-west-2
2025-09-08 14:28:00,A100201,RUN_INSTANCES,i-16952156,ap-northeast-1
2025-09-08 15:37:00,A100184,TERMINATE_INSTANCES,i-20548275,eu-central-1
2025-09-08 16:11:00,A100180,TERMINATE_INSTANCES,i-93220431,us-west-2
2025-09-08 17:18:00,A100203,CREATE_KEY_PAIR,,us-east-1
2025-09-08 17:20:00,A100057,RUN_INSTANCES,i-56778581,eu-west-1
2025-09-08 20:36:00,A100296,RUN_INSTANCES,i-57230233,eu-central-1
2025-09-08 20:55:00,A100285,RUN_INSTANCES,i-60569319,us-west-2
2025-09-08 21:42:00,A100258,RUN_INSTANCES,i-14638390,us-east-1
2025-09-09 02:16:00,A100224,TERMINATE_INSTANCES,i-31207235,us-east-1
2025-09-09 02:39:00,A100154,TERMINATE_INSTANCES,i-66999031,eu-north-1
2025-09-09 02:55:00,A100070,CREATE_KEY_PAIR,,eu-north-1
2025-09-09 04:56:00,A100025,TERMINATE_INSTANCES,i-22806342,us-east-1
2025-09-09 05:55:00,A100163,CREATE_KEY_PAIR,,eu-central-1
2025-09-09 06:08:00,A100229,CREATE_SECURITY_GROUP,,us-west-2
2025-09-09 06:46:00,A100267,RUN_INSTANCES,i-36584326,eu-north-1
2025-09-09 07:27:00,A100274,RUN_INSTANCES,i-51526505,eu-north-1
2025-09-09 08:03:00,A100220,RUN_INSTANCES,i-24750583,eu-north-1
2025-09-09 08:46:00,A100062,CREATE_KEY_PAIR,,eu-central-1
2025-09-09 11:09:00,A100256,TERMINATE_INSTANCES,i-43115431,us-west-2
2025-09-09 11:53:00,A100135,RUN_INSTANCES,i-57687106,eu-north-1
2025-09-09 11:54:00,A100091,TERMINATE_INSTANCES,i-44423417,eu-north-1
2025-09-09 12:40:00,A100250,ALLOCATE_ADDRESS,,eu-west-1
2025-09-09 13:04:00,A100002,TERMINATE_INSTANCES,i-21763851,eu-central-1
2025-09-09 13:05:00,A100188,ALLOCATE_ADDRESS,,us-east-1
2025-09-09 13:19:00,A100133,ALLOCATE_ADDRESS,,us-east-1
2025-09-09 16:43:00,A100196,RUN_INSTANCES,i-46804805,us-east-1
2025-09-09 17:06:00,A100135,RUN_INSTANCES,i-58474533,us-east-1
2025-09-09 17:16:00,A100061,RUN_INSTANCES,i-55104528,us-west-2
2025-09-09 17:33:00,A100071,RUN_INSTANCES,i-93286206,eu-central-1
2025-09-09 18:23:00,A100056,TERMINATE_INSTANCES,i-70465031,us-east-1
2025-09-09 19:54:00,A100272,RUN_INSTANCES,i-11024627,eu-west-1
2025-09-09 20:07:00,A100286,CREATE_SECURITY_GROUP,,eu-west-1
2025-09-09 20:28:00,A100285,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-09 20:47:00,A100037,RUN_INSTANCES,i-95434548,us-west-2
2025-09-09 21:02:00,A100188,CREATE_KEY_PAIR,,us-east-1
2025-09-09 22:53:00,A100037,RUN_INSTANCES,i-24432128,eu-central-1
2025-09-09 23:32:00,A100263,RUN_INSTANCES,i-61547234,eu-north-1
2025-09-10 00:04:00,A100141,RUN_INSTANCES,i-47441113,us-east-1
2025-09-10 00:18:00,A100193,TERMINATE_INSTANCES,i-97391134,us-east-1
2025-09-10 01:04:00,A100066,RUN_INSTANCES,i-81556906,us-east-1
2025-09-10 02:23:00,A100202,RUN_INSTANCES,i-44630975,eu-west-1
2025-09-10 02:50:00,A100212,RUN_INSTANCES,i-35702361,us-east-1
2025-09-10 02:51:00,A100242,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-10 03:03:00,A100287,CREATE_KEY_PAIR,,us-east-1
2025-09-10 03:33:00,A100172,RUN_INSTANCES,i-17683536,us-east-1
2025-09-10 04:11:00,A100143,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-10 05:13:00,A100298,RUN_INSTANCES,i-14953175,eu-north-1
2025-09-10 05:54:00,A100088,ALLOCATE_ADDRESS,,eu-central-1
2025-09-10 07:37:00,A100115,RUN_INSTANCES,i-72504487,eu-central-1
2025-09-10 09:18:00,A100296,CREATE_KEY_PAIR,,eu-west-1
2025-09-10 10:16:00,A100202,RUN_INSTANCES,i-12538913,us-east-1
2025-09-10 11:40:00,A100046,CREATE_KEY_PAIR,,eu-north-1
2025-09-10 11:57:00,A100190,RUN_INSTANCES,i-67729367,us-east-1
2025-09-10 13:37:00,A100250,TERMINATE_INSTANCES,i-78568420,eu-central-1
2025-09-10 13:50:00,A100151,CREATE_SECURITY_GROUP,,us-east-1
2025-09-10 15:17:00,A100280,RUN_INSTANCES,i-37423134,eu-north-1
2025-09-10 16:19:00,A100111,RUN_INSTANCES,i-55099946,eu-central-1
2025-09-10 17:20:00,A100213,RUN_INSTANCES,i-62961282,eu-west-1
2025-09-10 18:26:00,A100120,RUN_INSTANCES,i-43806068,us-east-1
2025-09-10 19:26:00,A100107,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-10 19:30:00,A100125,RUN_INSTANCES,i-25335198,eu-north-1
2025-09-10 20:06:00,A100059,TERMINATE_INSTANCES,i-16392580,us-west-2
2025-09-10 20:55:00,A100078,CREATE_SECURITY_GROUP,,eu-west-1
2025-09-10 21:14:00,A100194,RUN_INSTANCES,i-24987489,us-east-1
2025-09-10 21:25:00,A100256,CREATE_KEY_PAIR,,eu-north-1
2025-09-10 21:25:00,A100033,TERMINATE_INSTANCES,i-56831394,us-east-1
2025-09-10 21:38:00,A100039,ALLOCATE_ADDRESS,,eu-north-1
2025-09-10 22:01:00,A100111,TERMINATE_INSTANCES,i-90602285,us-east-1
2025-09-10 22:06:00,A100028,TERMINATE_INSTANCES,i-86779954,eu-central-1
2025-09-10 22:24:00,A100158,RUN_INSTANCES,i-43737358,eu-west-1
2025-09-10 23:51:00,A100105,RUN_INSTANCES,i-99951818,us-east-1
2025-09-11 01:53:00,A100192,TERMINATE_INSTANCES,i-31673315,eu-west-1
2025-09-11 02:05:00,A100077,RUN_INSTANCES,i-37209042,us-east-1
2025-09-11 02:17:00,A100049,TERMINATE_INSTANCES,i-65128962,eu-north-1
2025-09-11 02:46:00,A100015,ALLOCATE_ADDRESS,,eu-west-1
2025-09-11 02:54:00,A100284,TERMINATE_INSTANCES,i-39586085,ap-south-1
2025-09-11 03:13:00,A100084,RUN_INSTANCES,i-44788418,eu-central-1
2025-09-11 05:37:00,A100192,ALLOCATE_ADDRESS,,us-west-2
2025-09-11 05:51:00,A100150,CREATE_SECURITY_GROUP,,eu-north-1
2025-09-11 06:32:00,A100040,RUN_INSTANCES,i-88752165,us-east-1
2025-09-11 06:53:00,A100245,RUN_INSTANCES,i-50080327,eu-west-1
2025-09-11 06:56:00,A100142,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-11 07:31:00,A100066,RUN_INSTANCES,i-41183452,eu-north-1
2025-09-11 09:39:00,A100269,TERMINATE_INSTANCES,i-84602559,eu-central-1
2025-09-11 09:49:00,A100258,RUN_INSTANCES,i-13836072,eu-central-1
2025-09-11 11:11:00,A100234,RUN_INSTANCES,i-94550643,eu-west-1
2025-09-11 13:09:00,A100291,RUN_INSTANCES,i-31669294,us-west-2
2025-09-11 13:34:00,A100175,RUN_INSTANCES,i-17707515,eu-west-1
2025-09-11 13:35:00,A100202,CREATE_SECURITY_GROUP,,eu-north-1
2025-09-11 14:49:00,A100111,TERMINATE_INSTANCES,i-39809574,us-west-2
2025-09-11 15:18:00,A100074,RUN_INSTANCES,i-59844568,eu-north-1
2025-09-11 17:29:00,A100221,RUN_INSTANCES,i-64379726,eu-north-1
2025-09-11 20:11:00,A100160,TERMINATE_INSTANCES,i-59307702,us-west-2
2025-09-11 20:35:00,A100032,CREATE_KEY_PAIR,,us-east-1
2025-09-11 21:28:00,A100083,TERMINATE_INSTANCES,i-89071685,us-east-1
2025-09-12 00:12:00,A100151,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-12 00:42:00,A100011,RUN_INSTANCES,i-30003128,us-east-1
2025-09-12 00:56:00,A100250,RUN_INSTANCES,i-37555908,eu-central-1
2025-09-12 01:00:00,A100081,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-12 01:16:00,A100252,CREATE_SECURITY_GROUP,,eu-north-1
2025-09-12 01:31:00,A100125,RUN_INSTANCES,i-26731990,us-west-2
2025-09-12 01:32:00,A100078,CREATE_KEY_PAIR,,eu-north-1
2025-09-12 04:30:00,A100034,CREATE_SECURITY_GROUP,,ap-south-1
2025-09-12 04:31:00,A100170,RUN_INSTANCES,i-13871962,eu-north-1
2025-09-12 05:42:00,A100277,CREATE_SECURITY_GROUP,,eu-west-1
2025-09-12 05:52:00,A100283,RUN_INSTANCES,i-45417594,eu-central-1
2025-09-12 06:53:00,A100033,CREATE_KEY_PAIR,,ap-south-1
2025-09-12 07:06:00,A100047,CREATE_SECURITY_GROUP,,us-west-2
2025-09-12 07:14:00,A100021,RUN_INSTANCES,i-26252774,eu-west-1
2025-09-12 07:54:00,A100003,RUN_INSTANCES,i-39120356,eu-central-1
2025-09-12 08:16:00,A100031,ALLOCATE_ADDRESS,,eu-north-1
2025-09-12 09:05:00,A100112,RUN_INSTANCES,i-38585557,eu-central-1
2025-09-12 09:08:00,A100230,TERMINATE_INSTANCES,i-94405398,eu-north-1
2025-09-12 09:55:00,A100102,ALLOCATE_ADDRESS,,us-west-2
2025-09-12 11:06:00,A100057,RUN_INSTANCES,i-64160891,eu-central-1
2025-09-12 13:23:00,A100078,ALLOCATE_ADDRESS,,eu-west-1
2025-09-12 13:35:00,A100276,RUN_INSTANCES,i-29236517,us-east-1
2025-09-12 14:59:00,A100133,RUN_INSTANCES,i-73529579,eu-west-1
2025-09-12 15:30:00,A100138,TERMINATE_INSTANCES,i-87496015,eu-central-1
2025-09-12 15:49:00,A100026,RUN_INSTANCES,i-89345546,eu-west-1
2025-09-12 16:05:00,A100129,RUN_INSTANCES,i-21347142,us-east-1
2025-09-12 16:32:00,A100151,RUN_INSTANCES,i-82465148,eu-north-1
2025-09-12 16:45:00,A100129,RUN_INSTANCES,i-42473790,eu-north-1
2025-09-12 17:54:00,A100148,RUN_INSTANCES,i-54785916,eu-north-1
2025-09-12 18:05:00,A100037,TERMINATE_INSTANCES,i-26471471,eu-north-1
2025-09-12 18:31:00,A100069,RUN_INSTANCES,i-14888653,us-west-2
2025-09-12 18:53:00,A100040,RUN_INSTANCES,i-93638028,eu-north-1
2025-09-12 19:14:00,A100256,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-12 19:37:00,A100201,RUN_INSTANCES,i-20319408,eu-north-1
2025-09-12 21:49:00,A100074,ALLOCATE_ADDRESS,,eu-central-1
2025-09-12 22:31:00,A100199,RUN_INSTANCES,i-32098369,eu-central-1
2025-09-13 00:00:00,A100001,RUN_INSTANCES,i-69050266,us-east-1
2025-09-13 00:00:00,A100284,RUN_INSTANCES,i-49739317,us-west-2
2025-09-13 00:05:00,A100001,RUN_INSTANCES,i-77468812,us-east-1
2025-09-13 00:05:00,A100284,RUN_INSTANCES,i-63378047,us-east-1
2025-09-13 00:10:00,A100284,RUN_INSTANCES,i-24355904,us-west-2
2025-09-13 00:10:00,A100001,RUN_INSTANCES,i-16706069,us-west-2
2025-09-13 00:13:00,A100103,TERMINATE_INSTANCES,i-58894849,eu-west-1
2025-09-13 00:15:00,A100001,RUN_INSTANCES,i-26662833,us-east-1
2025-09-13 00:15:00,A100284,RUN_INSTANCES,i-56857904,ap-south-1
2025-09-13 00:20:00,A100284,RUN_INSTANCES,i-28278147,us-east-1
2025-09-13 00:20:00,A100001,RUN_INSTANCES,i-34421567,us-east-1
2025-09-13 00:25:00,A100001,RUN_INSTANCES,i-56922738,us-east-1
2025-09-13 00:30:00,A100001,RUN_INSTANCES,i-93966531,ap-south-1
2025-09-13 00:33:00,A100137,CREATE_SECURITY_GROUP,,us-east-1
2025-09-13 00:35:00,A100001,RUN_INSTANCES,i-24560825,us-east-1
2025-09-13 00:40:00,A100001,RUN_INSTANCES,i-61300897,us-east-1
2025-09-13 00:50:00,A100039,ALLOCATE_ADDRESS,,eu-west-1
2025-09-13 00:58:00,A100163,TERMINATE_INSTANCES,i-25346907,us-west-2
2025-09-13 02:57:00,A100082,RUN_INSTANCES,i-12457483,ap-south-1
2025-09-13 02:59:00,A100277,CREATE_SECURITY_GROUP,,us-east-1
2025-09-13 03:38:00,A100135,ALLOCATE_ADDRESS,,eu-central-1
2025-09-13 03:46:00,A100127,RUN_INSTANCES,i-71346883,eu-north-1
2025-09-13 04:51:00,A100044,TERMINATE_INSTANCES,i-80071359,eu-north-1
2025-09-13 05:00:00,A100212,RUN_INSTANCES,i-81062515,eu-central-1
2025-09-13 05:13:00,A100215,ALLOCATE_ADDRESS,,us-east-1
2025-09-13 05:57:00,A100264,TERMINATE_INSTANCES,i-62395947,eu-north-1
2025-09-13 06:53:00,A100139,RUN_INSTANCES,i-48602213,eu-west-1
2025-09-13 09:17:00,A100284,ALLOCATE_ADDRESS,,eu-central-1
2025-09-13 11:39:00,A100072,RUN_INSTANCES,i-45051601,eu-north-1
2025-09-13 11:52:00,A100008,RUN_INSTANCES,i-86271764,eu-west-1
2025-09-13 12:33:00,A100277,TERMINATE_INSTANCES,i-48022901,eu-central-1
2025-09-13 13:24:00,A100143,RUN_INSTANCES,i-92034093,eu-central-1
2025-09-13 13:53:00,A100021,CREATE_SECURITY_GROUP,,us-east-1
2025-09-13 13:56:00,A100217,RUN_INSTANCES,i-67456034,eu-central-1
2025-09-13 14:08:00,A100213,CREATE_SECURITY_GROUP,,eu-central-1
2025-09-13 15:03:00,A100058,CREATE_KEY_PAIR,,eu-west-1
2025-09-13 16:24:00,A100289,CREATE_KEY_PAIR,,eu-west-1
2025-09-13 16:42:00,A100182,RUN_INSTANCES,i-50828741,eu-north-1
2025-09-13 16:49:00,A100100,RUN_INSTANCES,i-25983238,eu-west-1
2025-09-13 17:43:00,A100135,RUN_INSTANCES,i-49155228,us-east-1
2025-09-13 18:10:00,A100012,RUN_INSTANCES,i-26684091,eu-central-1
2025-09-13 19:13:00,A100142,TERMINATE_INSTANCES,i-11541118,eu-north-1
2025-09-13 21:05:00,A100117,RUN_INSTANCES,i-18660125,ap-northeast-1
2025-09-14 00:00:00,A100199,RUN_INSTANCES,i-98984913,us-east-1
2025-09-14 00:05:00,A100199,RUN_INSTANCES,i-44553699,us-east-1
2025-09-14 00:10:00,A100199,RUN_INSTANCES,i-75077615,ap-south-1
2025-09-14 00:15:00,A100199,RUN_INSTANCES,i-45117821,ap-south-1
2025-09-14 00:20:00,A100199,RUN_INSTANCES,i-24181385,us-east-1
2025-09-14 00:22:00,A100117,ALLOCATE_ADDRESS,,eu-central-1
2025-09-14 00:25:00,A100199,RUN_INSTANCES,i-44665484,us-west-2
2025-09-14 00:30:00,A100199,RUN_INSTANCES,i-83799958,ap-south-1
2025-09-14 00:56:00,A100223,ALLOCATE_ADDRESS,,eu-west-1
2025-09-14 01:07:00,A100155,ALLOCATE_ADDRESS,,eu-west-1
2025-09-14 01:56:00,A100159,TERMINATE_INSTANCES,i-75525256,us-east-1
2025-09-14 02:09:00,A100256,RUN_INSTANCES,i-25093873,us-east-1
2025-09-14 02:17:00,A100059,ALLOCATE_ADDRESS,,eu-west-1
2025-09-14 02:33:00,A100082,RUN_INSTANCES,i-60403130,eu-central-1
2025-09-14 04:02:00,A100199,TERMINATE_INSTANCES,i-29326262,eu-west-1
2025-09-14 05:06:00,A100141,RUN_INSTANCES,i-65688194,eu-central-1
2025-09-14 05:19:00,A100047,RUN_INSTANCES,i-86923822,eu-north-1
2025-09-14 05:21:00,A100239,TERMINATE_INSTANCES,i-93995877,us-east-1
2025-09-14 05:51:00,A100197,RUN_INSTANCES,i-83520353,us-east-1
2025-09-14 06:29:00,A100111,RUN_INSTANCES,i-12679296,eu-north-1
2025-09-14 07:39:00,A100065,TERMINATE_INSTANCES,i-70830349,eu-west-1
2025-09-14 08:15:00,A100035,CREATE_KEY_PAIR,,eu-north-1
2025-09-14 08:20:00,A100298,CREATE_KEY_PAIR,,eu-central-1
2025-09-14 08:41:00,A100238,CREATE_KEY_PAIR,,eu-north-1
2025-09-14 09:04:00,A100102,ALLOCATE_ADDRESS,,eu-north-1
2025-09-14 10:08:00,A100008,ALLOCATE_ADDRESS,,us-east-1
2025-09-14 10:13:00,A100128,RUN_INSTANCES,i-17333415,eu-central-1
2025-09-14 10:47:00,A100028,TERMINATE_INSTANCES,i-86574779,eu-central-1
2025-09-14 11:50:00,A100006,RUN_INSTANCES,i-88419089,eu-north-1
2025-09-14 14:30:00,A100002,TERMINATE_INSTANCES,i-42467149,us-east-1
2025-09-14 15:08:00,A100236,RUN_INSTANCES,i-24721929,us-east-1
